reference_no,account_number,country,currency,customer_name,balance,transfer_type,date,month,weekday,time,time_range,amount
CUS-1646621553,ACC-1973887809,Malaysia,MYR,Antonio,7649.49,POS,10/19/2021,October,Tue,7:59:18,Morning,155.45
CUS-1196156254,ACC-3485804958,Malaysia,MYR,Jessica,27579.77,PAYMENT,10/19/2021,October,Tue,21:37:05,Night,16
CUS-127297539,ACC-3689607373,Malaysia,MYR,Virginia,8236.54,PAY/SALARY,10/19/2021,October,Tue,23:20:35,Night,1138.79
CUS-2695611575,ACC-2890243754,Malaysia,MYR,Joseph,2293.8,PAY/SALARY,10/19/2021,October,Tue,14:10:30,Afternoon,917.45
CUS-1140341822,ACC-80388494,Malaysia,MYR,Dustin,5755.73,POS,10/19/2021,October,Tue,19:17:41,Evening,54.8
CUS-3378712515,ACC-4258502723,Malaysia,MYR,Kimberly,5707.27,SALES-POS,10/19/2021,October,Tue,18:59:50,Evening,13.57
CUS-860700529,ACC-1903037542,Malaysia,MYR,Jeffrey,4194.04,POS,10/19/2021,October,Tue,18:39:51,Evening,15.93
CUS-1646183815,ACC-721712940,Malaysia,MYR,Andrew,57937.74,PHONE BANK,10/19/2021,October,Tue,12:51:09,Afternoon,150
CUS-1654129794,ACC-559365433,Malaysia,MYR,Mary,4241.98,PAY/SALARY,10/19/2021,October,Tue,22:30:37,Night,576
CUS-1669695324,ACC-3481401842,Malaysia,MYR,Tiffany,8302.41,PAY/SALARY,10/19/2021,October,Tue,18:42:37,Evening,1225.33
CUS-1816693151,ACC-1523339231,Malaysia,MYR,Tim,77054.31,PAY/SALARY,10/19/2021,October,Tue,1:49:05,Morning,8835.98
CUS-1816693151,ACC-1523339231,Malaysia,MYR,Tim,85890.29,PAY/SALARY,10/19/2021,October,Tue,22:30:50,Night,8835.98
CUS-2500783281,ACC-1650504218,Malaysia,MYR,Marissa,16705.36,PAYMENT,10/19/2021,October,Tue,16:12:14,Evening,128
CUS-2505971401,ACC-2528867619,Malaysia,MYR,Abigail,19628,PAY/SALARY,10/19/2021,October,Tue,21:40:54,Night,1946.57
CUS-3249305314,ACC-38923874,Malaysia,MYR,Ryan,43703.52,PAYMENT,10/19/2021,October,Tue,20:51:22,Night,80
CUS-325142416,ACC-1516130869,Malaysia,MYR,Jessica,6953.14,PAYMENT,10/19/2021,October,Tue,3:01:10,Morning,29
CUS-1271030853,ACC-819621312,Malaysia,MYR,Michele,9190.29,SALES-POS,10/19/2021,October,Tue,20:11:24,Night,13.61
CUS-51506836,ACC-2673069055,Malaysia,MYR,Richard,14956.8,POS,10/19/2021,October,Tue,6:04:14,Morning,14.87
CUS-1499065773,ACC-1344825761,Malaysia,MYR,Sarah,22409.52,SALES-POS,10/19/2021,October,Tue,7:55:59,Morning,28.89
CUS-1499065773,ACC-1344825761,Malaysia,MYR,Sarah,22387.52,PAYMENT,10/19/2021,October,Tue,6:44:38,Morning,22
CUS-1816693151,ACC-1523339231,Malaysia,MYR,Tim,85850.29,PAYMENT,10/19/2021,October,Tue,23:23:26,Night,40
CUS-2059096722,ACC-964839203,Malaysia,MYR,Michael,39732.6,PAYMENT,10/19/2021,October,Tue,1:20:01,Morning,72
CUS-586638664,ACC-574997646,Malaysia,MYR,Mackenzie,6988.76,PAY/SALARY,10/19/2021,October,Tue,4:32:57,Morning,1952.29
CUS-1896554896,ACC-90814749,Malaysia,MYR,Christopher,10944.27,POS,10/19/2021,October,Tue,1:17:14,Morning,58.8
CUS-2487424745,ACC-1598451071,Malaysia,MYR,Diana,1458.01,SALES-POS,10/19/2021,October,Tue,1:46:35,Morning,13.67
CUS-1220154422,ACC-3741880913,Malaysia,MYR,Ashley,11714.24,SALES-POS,10/19/2021,October,Tue,13:43:05,Afternoon,148.55
CUS-2142601169,ACC-1222300524,Malaysia,MYR,Michael,1916.07,POS,10/19/2021,October,Tue,5:14:44,Morning,6.04
CUS-1140341822,ACC-80388494,Malaysia,MYR,Dustin,5741.97,POS,10/19/2021,October,Tue,1:45:58,Morning,13.76
CUS-4023861240,ACC-854938045,Malaysia,MYR,James,14010.65,SALES-POS,10/19/2021,October,Tue,6:20:02,Morning,15.83
CUS-3249305314,ACC-38923874,Malaysia,MYR,Ryan,43676.64,POS,10/19/2021,October,Tue,5:07:03,Morning,26.88
CUS-1478398256,ACC-1890605467,Malaysia,MYR,Alexander,22337.94,PAY/SALARY,10/19/2021,October,Tue,4:43:11,Morning,3649.51
CUS-1896554896,ACC-90814749,Malaysia,MYR,Christopher,13218.68,PAY/SALARY,10/19/2021,October,Tue,18:32:37,Evening,2308.67
CUS-1896554896,ACC-90814749,Malaysia,MYR,Christopher,10910.01,POS,10/19/2021,October,Tue,14:14:49,Afternoon,34.26
CUS-2155701614,ACC-2231965366,Malaysia,MYR,Linda,22872.45,SALES-POS,10/19/2021,October,Tue,22:13:44,Night,42.6
CUS-2110742437,ACC-2270192619,Malaysia,MYR,Darren,17222.17,POS,10/19/2021,October,Tue,20:44:44,Night,22.89
CUS-1604596597,ACC-1683215619,Malaysia,MYR,Barry,11552.24,POS,10/19/2021,October,Tue,9:33:36,Morning,8.94
CUS-2505971401,ACC-2528867619,Malaysia,MYR,Abigail,19611.05,SALES-POS,10/19/2021,October,Tue,7:44:27,Morning,16.95
CUS-1220154422,ACC-3741880913,Malaysia,MYR,Ashley,11693,SALES-POS,10/19/2021,October,Tue,18:24:46,Evening,21.24
CUS-1140341822,ACC-80388494,Malaysia,MYR,Dustin,7658.48,PAY/SALARY,10/19/2021,October,Tue,13:43:51,Afternoon,1916.51
CUS-2031327464,ACC-602667573,Malaysia,MYR,Michael,20099.91,PAYMENT,10/19/2021,October,Tue,0:12:55,Morning,41
CUS-2059096722,ACC-964839203,Malaysia,MYR,Michael,41292.8,PAY/SALARY,10/19/2021,October,Tue,3:56:16,Morning,1560.2
CUS-2663907001,ACC-3827517394,Malaysia,MYR,Craig,43680.56,PAYMENT,10/19/2021,October,Tue,14:17:41,Afternoon,43
CUS-3129499595,ACC-1443681913,Malaysia,MYR,Ryan,4473.25,PAYMENT,10/19/2021,October,Tue,18:57:33,Evening,113
CUS-423725039,ACC-2153562714,Malaysia,MYR,Linda,6439.43,PAYMENT,10/19/2021,October,Tue,10:54:37,Morning,27
CUS-4023861240,ACC-854938045,Malaysia,MYR,James,13938.05,POS,10/19/2021,October,Tue,21:39:27,Night,72.6
CUS-2487424745,ACC-1598451071,Malaysia,MYR,Diana,1444.43,POS,10/19/2021,October,Tue,4:40:43,Morning,13.58
CUS-2977593493,ACC-2674800293,Malaysia,MYR,Elizabeth,29626.6,POS,10/19/2021,October,Tue,7:53:34,Morning,21.11
CUS-1499065773,ACC-1344825761,Malaysia,MYR,Sarah,24857.97,PAY/SALARY,10/19/2021,October,Tue,7:54:16,Morning,2470.45
CUS-2370108457,ACC-2014856841,Malaysia,MYR,Patrick,267128.52,PAY/SALARY,10/19/2021,October,Tue,0:37:10,Morning,2179.96
CUS-2738291516,ACC-3317636250,Malaysia,MYR,Kenneth,19130.97,PAY/SALARY,10/19/2021,October,Tue,0:06:48,Morning,2544.76
CUS-2487424745,ACC-1598451071,Malaysia,MYR,Diana,1435.51,POS,10/19/2021,October,Tue,0:25:37,Morning,8.92
CUS-1790886359,ACC-1349834573,Malaysia,MYR,Matthew,16076.99,POS,10/19/2021,October,Tue,22:43:19,Night,15.07
CUS-1790886359,ACC-1349834573,Malaysia,MYR,Matthew,16027.8,POS,10/19/2021,October,Tue,16:47:56,Evening,49.19
CUS-3716701010,ACC-3954677887,Malaysia,MYR,Ruth,8346.11,POS,10/19/2021,October,Tue,8:30:16,Morning,13.96
CUS-860700529,ACC-1903037542,Malaysia,MYR,Jeffrey,4184.55,SALES-POS,10/19/2021,October,Tue,5:21:03,Morning,9.49
CUS-3142625864,ACC-1496451953,Malaysia,MYR,Ricky,21677.11,SALES-POS,10/19/2021,October,Tue,18:03:29,Evening,13.2
CUS-134193016,ACC-1788473090,Malaysia,MYR,Rachael,9774.89,INTER BANK,10/19/2021,October,Tue,12:28:40,Afternoon,33
CUS-1433879684,ACC-3541460373,Malaysia,MYR,Jeffrey,4069.66,PAYMENT,10/19/2021,October,Tue,22:55:54,Night,53
CUS-2206365095,ACC-1652235822,Malaysia,MYR,Renee,20984.61,PAYMENT,10/19/2021,October,Tue,20:39:52,Night,66
CUS-2505971401,ACC-2528867619,Malaysia,MYR,Abigail,19538.05,PAYMENT,10/19/2021,October,Tue,6:20:42,Morning,73
CUS-3249305314,ACC-38923874,Malaysia,MYR,Ryan,43639.14,POS,10/19/2021,October,Tue,10:06:56,Morning,37.5
CUS-1654129794,ACC-559365433,Malaysia,MYR,Mary,4187.67,POS,10/19/2021,October,Tue,13:26:52,Afternoon,54.31
CUS-51506836,ACC-2673069055,Malaysia,MYR,Richard,14936.38,POS,10/19/2021,October,Tue,15:01:15,Afternoon,20.42
CUS-1196156254,ACC-3485804958,Malaysia,MYR,Jessica,27516.77,PAYMENT,10/19/2021,October,Tue,3:39:18,Morning,63
CUS-127297539,ACC-3689607373,Malaysia,MYR,Virginia,8181.54,INTER BANK,10/19/2021,October,Tue,14:10:22,Afternoon,55
CUS-2317998716,ACC-2171593283,Malaysia,MYR,Fernando,17751.1,PAYMENT,10/19/2021,October,Tue,11:42:44,Morning,40
CUS-2650223890,ACC-1438600314,Malaysia,MYR,Maria,5180.98,PAYMENT,10/19/2021,October,Tue,23:23:46,Night,45
CUS-1842679196,ACC-2305712452,Malaysia,MYR,Debra,6301.55,POS,10/19/2021,October,Tue,3:26:12,Morning,52.43
CUS-3378712515,ACC-4258502723,Malaysia,MYR,Kimberly,5686.56,SALES-POS,10/19/2021,October,Tue,11:37:11,Morning,20.71
CUS-1499065773,ACC-1344825761,Malaysia,MYR,Sarah,24818.65,POS,10/19/2021,October,Tue,9:40:11,Morning,39.32
CUS-860700529,ACC-1903037542,Malaysia,MYR,Jeffrey,4179.56,SALES-POS,10/19/2021,October,Tue,22:41:36,Night,4.99
CUS-4023861240,ACC-854938045,Malaysia,MYR,James,13897.37,SALES-POS,10/19/2021,October,Tue,21:45:24,Night,40.68
CUS-1388323263,ACC-2920611728,Malaysia,MYR,Tyler,9994.94,POS,10/19/2021,October,Tue,14:31:46,Afternoon,32.3
CUS-3336454548,ACC-37709441,Malaysia,MYR,Charles,20612.81,PAYMENT,10/19/2021,October,Tue,1:55:02,Morning,27
CUS-3129499595,ACC-1443681913,Malaysia,MYR,Ryan,4457.08,SALES-POS,10/19/2021,October,Tue,5:02:21,Morning,16.17
CUS-1271030853,ACC-819621312,Malaysia,MYR,Michele,9182.79,SALES-POS,10/19/2021,October,Tue,20:01:18,Night,7.5
CUS-3378712515,ACC-4258502723,Malaysia,MYR,Kimberly,5677.54,POS,10/19/2021,October,Tue,22:55:08,Night,9.02
CUS-586638664,ACC-574997646,Malaysia,MYR,Mackenzie,6935.77,SALES-POS,10/19/2021,October,Tue,4:55:24,Morning,52.99
CUS-127297539,ACC-3689607373,Malaysia,MYR,Virginia,8112.54,PAYMENT,10/19/2021,October,Tue,20:38:02,Night,69
CUS-1646183815,ACC-721712940,Malaysia,MYR,Andrew,57899.74,PAYMENT,10/19/2021,October,Tue,10:49:28,Morning,38
CUS-2083971310,ACC-2681137560,Malaysia,MYR,Nathaniel,11000.9,PAYMENT,10/19/2021,October,Tue,1:37:59,Morning,29
CUS-2317998716,ACC-2171593283,Malaysia,MYR,Fernando,17701.1,PAYMENT,10/19/2021,October,Tue,6:37:59,Morning,50
CUS-860700529,ACC-1903037542,Malaysia,MYR,Jeffrey,4122.34,PAYMENT,10/19/2021,October,Tue,17:24:01,Evening,23
CUS-860700529,ACC-1903037542,Malaysia,MYR,Jeffrey,4168.57,POS,10/19/2021,October,Tue,21:41:12,Night,10.99
CUS-1462656821,ACC-588564840,Malaysia,MYR,Isaiah,20787.64,POS,10/19/2021,October,Tue,7:53:12,Morning,44.4
CUS-2663907001,ACC-3827517394,Malaysia,MYR,Craig,43673.38,POS,10/19/2021,October,Tue,3:25:41,Morning,7.18
CUS-860700529,ACC-1903037542,Malaysia,MYR,Jeffrey,4145.34,POS,10/19/2021,October,Tue,0:37:22,Morning,23.23
CUS-2650223890,ACC-1438600314,Malaysia,MYR,Maria,5154.53,SALES-POS,10/19/2021,October,Tue,1:44:55,Morning,26.45
CUS-2283904812,ACC-2107684084,Malaysia,MYR,Richard,10366.69,POS,10/19/2021,October,Tue,4:36:46,Morning,17.3
CUS-3716701010,ACC-3954677887,Malaysia,MYR,Ruth,8209.92,POS,10/19/2021,October,Tue,14:35:28,Afternoon,136.19
CUS-2031327464,ACC-602667573,Malaysia,MYR,Michael,20041.15,POS,10/19/2021,October,Tue,15:59:36,Afternoon,58.76
CUS-326006476,ACC-3326339947,Malaysia,MYR,Eric,11995.57,PAYMENT,10/19/2021,October,Tue,12:54:28,Afternoon,89
CUS-2663907001,ACC-3827517394,Malaysia,MYR,Craig,43643.35,SALES-POS,10/19/2021,October,Tue,12:35:13,Afternoon,30.03
CUS-1147642491,ACC-3233697971,Malaysia,MYR,Robin,13133.11,SALES-POS,10/19/2021,October,Tue,17:35:15,Evening,80.21
CUS-3378712515,ACC-4258502723,Malaysia,MYR,Kimberly,5669.24,POS,10/19/2021,October,Tue,2:59:44,Morning,8.3
CUS-1433879684,ACC-3541460373,Malaysia,MYR,Jeffrey,4028.66,PAYMENT,10/19/2021,October,Tue,10:01:03,Morning,41
CUS-1499065773,ACC-1344825761,Malaysia,MYR,Sarah,24774.69,POS,10/19/2021,October,Tue,1:44:01,Morning,43.96
CUS-3378712515,ACC-4258502723,Malaysia,MYR,Kimberly,5655.4,SALES-POS,10/19/2021,October,Tue,13:12:21,Afternoon,13.84
CUS-1790886359,ACC-1349834573,Malaysia,MYR,Matthew,16020.47,SALES-POS,10/20/2021,October,Wed,17:49:54,Evening,7.33
CUS-3378712515,ACC-4258502723,Malaysia,MYR,Kimberly,5642.56,POS,10/20/2021,October,Wed,6:17:57,Morning,12.84
CUS-1140341822,ACC-80388494,Malaysia,MYR,Dustin,7605.35,SALES-POS,10/20/2021,October,Wed,18:13:12,Evening,53.13
CUS-1896554896,ACC-90814749,Malaysia,MYR,Christopher,13199.65,POS,10/20/2021,October,Wed,13:42:52,Afternoon,19.03
CUS-1669695324,ACC-3481401842,Malaysia,MYR,Tiffany,8276.41,PAYMENT,10/20/2021,October,Wed,13:15:02,Afternoon,26
CUS-1140341822,ACC-80388494,Malaysia,MYR,Dustin,7593.05,SALES-POS,10/20/2021,October,Wed,23:27:11,Night,12.3
CUS-3026014945,ACC-182446574,Malaysia,MYR,Tonya,9276.99,POS,10/20/2021,October,Wed,23:36:34,Night,10.43
CUS-1604596597,ACC-1683215619,Malaysia,MYR,Barry,11522.67,POS,10/20/2021,October,Wed,9:00:16,Morning,29.57
CUS-2688605418,ACC-1608363396,Malaysia,MYR,Robert,9710.94,POS,10/20/2021,October,Wed,23:39:57,Night,8.93
CUS-2059096722,ACC-964839203,Malaysia,MYR,Michael,41264.8,PAYMENT,10/20/2021,October,Wed,9:37:43,Morning,28
CUS-1462656821,ACC-588564840,Malaysia,MYR,Isaiah,20769.18,SALES-POS,10/20/2021,October,Wed,4:40:11,Morning,18.46
CUS-261674136,ACC-240804743,Malaysia,MYR,Kenneth,22026.94,POS,10/20/2021,October,Wed,16:49:38,Evening,123.41
CUS-1462656821,ACC-588564840,Malaysia,MYR,Isaiah,20756.19,SALES-POS,10/20/2021,October,Wed,5:32:59,Morning,12.99
CUS-3716701010,ACC-3954677887,Malaysia,MYR,Ruth,8186.11,SALES-POS,10/20/2021,October,Wed,11:54:36,Morning,23.81
CUS-1646183815,ACC-721712940,Malaysia,MYR,Andrew,57752.74,PAYMENT,10/20/2021,October,Wed,15:06:14,Afternoon,147
CUS-2083971310,ACC-2681137560,Malaysia,MYR,Nathaniel,10974.9,PAYMENT,10/20/2021,October,Wed,18:16:14,Evening,26
CUS-2206365095,ACC-1652235822,Malaysia,MYR,Renee,20939.61,PAYMENT,10/20/2021,October,Wed,18:34:53,Evening,45
CUS-2500783281,ACC-1650504218,Malaysia,MYR,Marissa,16662.36,PAYMENT,10/20/2021,October,Wed,13:56:23,Afternoon,43
CUS-3151318058,ACC-4281711154,Malaysia,MYR,Eric,42214.02,PAYMENT,10/20/2021,October,Wed,17:12:57,Evening,37
CUS-261674136,ACC-240804743,Malaysia,MYR,Kenneth,22021.61,POS,10/20/2021,October,Wed,23:41:12,Night,8.33
CUS-1147642491,ACC-3233697971,Malaysia,MYR,Robin,13111.28,SALES-POS,10/20/2021,October,Wed,10:54:41,Morning,21.83
CUS-51506836,ACC-2673069055,Malaysia,MYR,Richard,14885.9,POS,10/20/2021,October,Wed,11:55:31,Morning,50.48
CUS-1388323263,ACC-2920611728,Malaysia,MYR,Tyler,9967.1,SALES-POS,10/20/2021,October,Wed,16:44:54,Evening,27.84
CUS-3026014945,ACC-182446574,Malaysia,MYR,Tonya,9262.49,SALES-POS,10/20/2021,October,Wed,16:20:35,Evening,14.5
CUS-1654129794,ACC-559365433,Malaysia,MYR,Mary,4182.57,SALES-POS,10/20/2021,October,Wed,15:34:15,Afternoon,5.1
CUS-2977593493,ACC-2674800293,Malaysia,MYR,Elizabeth,29569.28,POS,10/20/2021,October,Wed,2:01:29,Morning,57.32
CUS-3378712515,ACC-4258502723,Malaysia,MYR,Kimberly,5631.7,SALES-POS,10/20/2021,October,Wed,0:50:33,Morning,10.86
CUS-1147642491,ACC-3233697971,Malaysia,MYR,Robin,13093.49,SALES-POS,10/20/2021,October,Wed,4:47:13,Morning,17.79
CUS-261674136,ACC-240804743,Malaysia,MYR,Kenneth,22000.92,POS,10/20/2021,October,Wed,4:35:06,Morning,17.69
CUS-1604596597,ACC-1683215619,Malaysia,MYR,Barry,11496.66,POS,10/20/2021,October,Wed,15:11:31,Afternoon,26.01
CUS-2487424745,ACC-1598451071,Malaysia,MYR,Diana,1428.24,SALES-POS,10/20/2021,October,Wed,2:22:35,Morning,7.27
CUS-1462656821,ACC-588564840,Malaysia,MYR,Isaiah,20717.69,SALES-POS,10/20/2021,October,Wed,18:46:46,Evening,38.5
CUS-883482547,ACC-1710017148,Malaysia,MYR,Michelle,17464.58,POS,10/20/2021,October,Wed,14:36:22,Afternoon,26.34
CUS-2487424745,ACC-1598451071,Malaysia,MYR,Diana,1406.18,SALES-POS,10/20/2021,October,Wed,9:50:51,Morning,22.06
CUS-586638664,ACC-574997646,Malaysia,MYR,Mackenzie,6890.77,PAYMENT,10/20/2021,October,Wed,3:35:41,Morning,45
CUS-2487424745,ACC-1598451071,Malaysia,MYR,Diana,1394.09,SALES-POS,10/20/2021,October,Wed,3:30:45,Morning,12.09
CUS-1388323263,ACC-2920611728,Malaysia,MYR,Tyler,9910.17,POS,10/20/2021,October,Wed,19:39:10,Evening,56.93
CUS-2083971310,ACC-2681137560,Malaysia,MYR,Nathaniel,10957.9,PAYMENT,10/20/2021,October,Wed,2:12:38,Morning,17
CUS-3378712515,ACC-4258502723,Malaysia,MYR,Kimberly,5619.62,SALES-POS,10/20/2021,October,Wed,15:35:12,Afternoon,12.08
CUS-2142601169,ACC-1222300524,Malaysia,MYR,Michael,1896.12,POS,10/20/2021,October,Wed,3:47:20,Morning,19.95
CUS-527400765,ACC-3879258709,Malaysia,MYR,Natasha,205653.26,SALES-POS,10/20/2021,October,Wed,2:41:02,Morning,11.37
CUS-2599279756,ACC-414431115,Malaysia,MYR,Amy,5457.78,POS,10/20/2021,October,Wed,11:40:45,Morning,28.31
CUS-527400765,ACC-3879258709,Malaysia,MYR,Natasha,205624.02,POS,10/20/2021,October,Wed,4:01:32,Morning,29.24
CUS-2977593493,ACC-2674800293,Malaysia,MYR,Elizabeth,29530.46,POS,10/20/2021,October,Wed,15:10:31,Afternoon,38.82
CUS-3378712515,ACC-4258502723,Malaysia,MYR,Kimberly,5608.01,POS,10/20/2021,October,Wed,23:18:58,Night,11.61
CUS-1147642491,ACC-3233697971,Malaysia,MYR,Robin,13055.1,POS,10/20/2021,October,Wed,17:41:22,Evening,38.39
CUS-3395687666,ACC-1998563091,Malaysia,MYR,David,18511.22,PAYMENT,10/20/2021,October,Wed,9:56:43,Morning,45
CUS-2663907001,ACC-3827517394,Malaysia,MYR,Craig,43606.38,POS,10/20/2021,October,Wed,22:44:00,Night,36.97
CUS-1462656821,ACC-588564840,Malaysia,MYR,Isaiah,20701.82,SALES-POS,10/20/2021,October,Wed,15:00:17,Afternoon,15.87
CUS-51506836,ACC-2673069055,Malaysia,MYR,Richard,14866.81,POS,10/20/2021,October,Wed,13:48:25,Afternoon,19.09
CUS-1896554896,ACC-90814749,Malaysia,MYR,Christopher,13155.65,INTER BANK,10/20/2021,October,Wed,18:37:26,Evening,44
CUS-261674136,ACC-240804743,Malaysia,MYR,Kenneth,21981.04,POS,10/20/2021,October,Wed,20:28:56,Night,19.88
CUS-3129499595,ACC-1443681913,Malaysia,MYR,Ryan,4451.53,SALES-POS,10/20/2021,October,Wed,21:17:38,Night,5.55
CUS-2142601169,ACC-1222300524,Malaysia,MYR,Michael,1855.75,POS,10/20/2021,October,Wed,22:23:45,Night,40.37
CUS-3026014945,ACC-182446574,Malaysia,MYR,Tonya,9229.51,SALES-POS,10/20/2021,October,Wed,12:04:31,Afternoon,32.98
CUS-3336454548,ACC-37709441,Malaysia,MYR,Charles,20567.81,INTER BANK,10/20/2021,October,Wed,6:35:59,Morning,45
CUS-495599312,ACC-4059612845,Malaysia,MYR,Jonathan,61009.17,POS,10/20/2021,October,Wed,22:07:44,Night,121.88
CUS-2142601169,ACC-1222300524,Malaysia,MYR,Michael,1830.71,SALES-POS,10/20/2021,October,Wed,6:28:04,Morning,25.04
CUS-127297539,ACC-3689607373,Malaysia,MYR,Virginia,8077.85,SALES-POS,10/20/2021,October,Wed,14:37:44,Afternoon,34.69
CUS-3026014945,ACC-182446574,Malaysia,MYR,Tonya,9209.13,SALES-POS,10/20/2021,October,Wed,5:46:01,Morning,20.38
CUS-3378712515,ACC-4258502723,Malaysia,MYR,Kimberly,5594.77,POS,10/20/2021,October,Wed,19:02:49,Evening,13.24
CUS-3026014945,ACC-182446574,Malaysia,MYR,Tonya,9193.16,SALES-POS,10/20/2021,October,Wed,23:25:33,Night,15.97
CUS-1609060617,ACC-847145727,Malaysia,MYR,Michael,61236.87,SALES-POS,10/20/2021,October,Wed,8:22:53,Morning,18.17
CUS-3378712515,ACC-4258502723,Malaysia,MYR,Kimberly,5506.86,POS,10/20/2021,October,Wed,18:50:54,Evening,87.91
CUS-1609060617,ACC-847145727,Malaysia,MYR,Michael,61067.71,POS,10/20/2021,October,Wed,1:43:59,Morning,169.16
CUS-1271030853,ACC-819621312,Malaysia,MYR,Michele,9170.1,POS,10/20/2021,October,Wed,20:43:05,Night,12.69
CUS-1928710999,ACC-3084464802,Malaysia,MYR,Susan,10622.95,POS,10/20/2021,October,Wed,9:23:01,Morning,23.73
CUS-1654129794,ACC-559365433,Malaysia,MYR,Mary,4158.56,SALES-POS,10/20/2021,October,Wed,22:39:32,Night,24.01
CUS-1646621553,ACC-1973887809,Malaysia,MYR,Antonio,7599.95,POS,10/20/2021,October,Wed,17:20:17,Evening,49.54
CUS-1388323263,ACC-2920611728,Malaysia,MYR,Tyler,9893.17,PAYMENT,10/20/2021,October,Wed,19:39:36,Evening,17
CUS-3336454548,ACC-37709441,Malaysia,MYR,Charles,20546.81,PHONE BANK,10/20/2021,October,Wed,11:40:55,Morning,21
CUS-2487424745,ACC-1598451071,Malaysia,MYR,Diana,1385.26,POS,10/20/2021,October,Wed,12:58:59,Afternoon,8.83
CUS-1604596597,ACC-1683215619,Malaysia,MYR,Barry,11469.96,POS,10/20/2021,October,Wed,18:32:29,Evening,26.7
CUS-1140341822,ACC-80388494,Malaysia,MYR,Dustin,7565.51,POS,10/20/2021,October,Wed,5:29:06,Morning,27.54
CUS-3129499595,ACC-1443681913,Malaysia,MYR,Ryan,4433.07,SALES-POS,10/20/2021,October,Wed,3:54:09,Morning,18.46
CUS-4023861240,ACC-854938045,Malaysia,MYR,James,13848.37,PAYMENT,10/20/2021,October,Wed,5:15:02,Morning,49
CUS-2487424745,ACC-1598451071,Malaysia,MYR,Diana,1372.96,SALES-POS,10/20/2021,October,Wed,4:26:02,Morning,12.3
CUS-2487424745,ACC-1598451071,Malaysia,MYR,Diana,1366.69,SALES-POS,10/20/2021,October,Wed,17:34:40,Evening,6.27
CUS-127297539,ACC-3689607373,Malaysia,MYR,Virginia,8073.86,POS,10/20/2021,October,Wed,10:00:55,Morning,3.99
CUS-1499065773,ACC-1344825761,Malaysia,MYR,Sarah,24700.33,SALES-POS,10/20/2021,October,Wed,11:39:12,Morning,74.36
CUS-2487424745,ACC-1598451071,Malaysia,MYR,Diana,1359.84,SALES-POS,10/20/2021,October,Wed,6:31:52,Morning,6.85
CUS-4142663097,ACC-958000567,Malaysia,MYR,Sandra,11650.85,PAYMENT,10/20/2021,October,Wed,14:55:45,Afternoon,17
CUS-4023861240,ACC-854938045,Malaysia,MYR,James,13840.91,SALES-POS,10/20/2021,October,Wed,10:19:42,Morning,7.46
CUS-2487424745,ACC-1598451071,Malaysia,MYR,Diana,1352.22,SALES-POS,10/20/2021,October,Wed,9:29:32,Morning,7.62
CUS-1388323263,ACC-2920611728,Malaysia,MYR,Tyler,9876.4,SALES-POS,10/20/2021,October,Wed,6:15:04,Morning,16.77
CUS-1646621553,ACC-1973887809,Malaysia,MYR,Antonio,7592.16,POS,10/20/2021,October,Wed,10:17:53,Morning,7.79
CUS-127297539,ACC-3689607373,Malaysia,MYR,Virginia,8061.77,SALES-POS,10/20/2021,October,Wed,4:39:02,Morning,12.09
CUS-3716701010,ACC-3954677887,Malaysia,MYR,Ruth,8162.98,SALES-POS,10/20/2021,October,Wed,0:21:08,Morning,23.13
CUS-2977593493,ACC-2674800293,Malaysia,MYR,Elizabeth,29480.32,POS,10/20/2021,October,Wed,7:11:10,Morning,50.14
CUS-2487424745,ACC-1598451071,Malaysia,MYR,Diana,1333.39,POS,10/20/2021,October,Wed,23:04:17,Night,18.83
CUS-2819545904,ACC-2650850707,Malaysia,MYR,Brian,117989.4,POS,10/20/2021,October,Wed,0:23:00,Morning,114.01
CUS-3378712515,ACC-4258502723,Malaysia,MYR,Kimberly,5438.16,INTER BANK,10/20/2021,October,Wed,0:16:47,Morning,28
CUS-1140341822,ACC-80388494,Malaysia,MYR,Dustin,7461.95,POS,10/20/2021,October,Wed,3:28:32,Morning,103.56
CUS-1790886359,ACC-1349834573,Malaysia,MYR,Matthew,15966.48,SALES-POS,10/20/2021,October,Wed,16:51:34,Evening,53.99
CUS-3129499595,ACC-1443681913,Malaysia,MYR,Ryan,4416.37,SALES-POS,10/20/2021,October,Wed,1:31:19,Morning,16.7
CUS-1147642491,ACC-3233697971,Malaysia,MYR,Robin,13015.3,SALES-POS,10/20/2021,October,Wed,14:13:08,Afternoon,39.8
CUS-2487424745,ACC-1598451071,Malaysia,MYR,Diana,1326.46,POS,10/20/2021,October,Wed,18:13:18,Evening,6.93
CUS-423725039,ACC-2153562714,Malaysia,MYR,Linda,6232.24,POS,10/20/2021,October,Wed,21:46:31,Night,207.19
CUS-2688605418,ACC-1608363396,Malaysia,MYR,Robert,9610.03,SALES-POS,10/20/2021,October,Wed,20:41:10,Night,100.91
CUS-2819545904,ACC-2650850707,Malaysia,MYR,Brian,117874.57,SALES-POS,10/20/2021,October,Wed,21:40:48,Night,114.83
CUS-3378712515,ACC-4258502723,Malaysia,MYR,Kimberly,5466.16,SALES-POS,10/20/2021,October,Wed,13:30:24,Afternoon,40.7
